device_id,window_id,label,dC,dL,dP,dE,dF,dS,dT,cyc_per_us,lsu_per_cyc,cpi_per_cyc,exc_per_cyc,fold_per_cyc,
2,224,0,15000006,4744,5837,2882,4987,2870,100000,150.000061,0.000316,0.000389,0.000192,0.000332
2,225,0,14999994,4627,5290,2904,5199,2231,100000,149.999939,0.000308,0.000353,0.000194,0.000347
2,226,0,15000000,4343,5823,2665,5141,1970,100000,150.000000,0.000290,0.000388,0.000178,0.000343
2,227,0,15000006,4499,5358,2881,4971,2308,100000,150.000061,0.000300,0.000357,0.000192,0.000331
2,228,0,14999994,4631,5723,2881,5191,1813,100000,149.999939,0.000309,0.000382,0.000192,0.000346
2,229,0,15000000,4847,5526,2735,5183,3000,100000,150.000000,0.000323,0.000368,0.000182,0.000346
2,230,0,15000006,4885,5515,2904,4948,2139,100000,150.000061,0.000326,0.000368,0.000194,0.000330
2,231,0,14999994,4991,5560,2881,4938,2728,100000,149.999939,0.000333,0.000371,0.000192,0.000329
2,232,0,15000000,4538,4945,2707,5154,2995,100000,150.000000,0.000303,0.000330,0.000180,0.000344
2,233,0,15000006,4915,5679,2882,4973,2743,100000,150.000061,0.000328,0.000379,0.000192,0.000332
2,234,0,14999994,4780,5313,2881,5199,2062,100000,149.999939,0.000319,0.000354,0.000192,0.000347
2,235,0,15000000,4858,5847,2881,5182,2238,100000,150.000000,0.000324,0.000390,0.000192,0.000345
2,236,0,15000006,4925,5549,2903,4989,2661,100000,150.000061,0.000328,0.000370,0.000194,0.000333
2,237,0,14999994,4479,4919,2881,4960,2593,100000,149.999939,0.000299,0.000328,0.000192,0.000331
2,238,0,15000000,4939,5992,2881,5177,2528,100000,150.000000,0.000329,0.000399,0.000192,0.000345
2,239,0,15000006,4743,5558,2881,5000,2824,100000,150.000061,0.000316,0.000371,0.000192,0.000333
2,240,0,14999994,4858,5562,2718,5181,2791,100000,149.999939,0.000324,0.000371,0.000181,0.000345
2,241,0,15000000,4540,6215,2758,5194,2327,100000,150.000000,0.000303,0.000414,0.000184,0.000346
2,242,0,15000006,4908,6151,2881,4938,2675,100000,150.000061,0.000327,0.000410,0.000192,0.000329
2,243,0,14999994,4644,5296,2881,5204,2932,100000,149.999939,0.000310,0.000353,0.000192,0.000347
2,244,0,15000000,4581,5933,2736,5182,2637,100000,150.000000,0.000305,0.000396,0.000182,0.000345
2,245,0,15000006,4538,5723,2827,4980,2754,100000,150.000061,0.000303,0.000382,0.000188,0.000332
2,246,0,14999994,4508,4886,2874,5174,2289,100000,149.999939,0.000301,0.000326,0.000192,0.000345
2,247,0,15000001,4785,5540,2717,5213,2222,100000,150.000015,0.000319,0.000369,0.000181,0.000348
2,248,0,15000005,4658,5879,2903,4959,2807,100000,150.000046,0.000311,0.000392,0.000194,0.000331
2,249,0,14999994,4755,5174,2665,4961,2311,100000,149.999939,0.000317,0.000345,0.000178,0.000331
2,250,0,15000000,5002,5755,2688,5170,1973,100000,150.000000,0.000333,0.000384,0.000179,0.000345
2,251,0,15000006,4830,5990,2882,4969,2470,100000,150.000061,0.000322,0.000399,0.000192,0.000331
2,252,0,14999994,4566,5712,2717,5163,2296,100000,149.999939,0.000304,0.000381,0.000181,0.000344
2,253,0,15000000,5071,5261,2881,5173,1976,100000,150.000000,0.000338,0.000351,0.000192,0.000345
2,254,0,15000006,4646,5408,2904,4967,2638,100000,150.000061,0.000310,0.000361,0.000194,0.000331
2,255,0,14999994,4511,5867,2881,5197,2295,100000,149.999939,0.000301,0.000391,0.000192,0.000346
